customerId,transactionDate,amount,currency,sourceChannel,externalTransactionId
customer-0387,2026-04-02T21:02:00.000Z,387.89,GBP,email,
customer-0388,2026-04-02T21:09:00.000Z,388.90,UAH,pos,ext-000387
customer-0389,2026-04-02T21:16:00.000Z,389.91,USD,web,
customer-0390,2026-04-02T21:23:00.000Z,390.92,EUR,mobile,
customer-0391,2026-04-02T21:30:00.000Z,391.93,GBP,email,ext-000390
customer-0392,2026-04-02T21:37:00.000Z,392.94,UAH,pos,
customer-0393,2026-04-02T21:44:00.000Z,393.95,USD,web,
customer-0394,2026-04-02T21:51:00.000Z,394.96,EUR,mobile,ext-000393
customer-0395,2026-04-02T21:58:00.000Z,395.97,GBP,email,
customer-0396,2026-04-02T22:05:00.000Z,396.98,UAH,pos,
customer-0397,2026-04-02T22:12:00.000Z,397.00,USD,web,ext-000396
customer-0398,2026-04-02T22:19:00.000Z,398.01,EUR,mobile,
customer-0399,2026-04-02T22:26:00.000Z,399.02,GBP,email,
customer-0400,2026-04-02T22:33:00.000Z,400.03,UAH,pos,ext-000399
customer-0401,2026-04-02T22:40:00.000Z,401.04,USD,web,
customer-0402,2026-04-02T22:47:00.000Z,402.05,EUR,mobile,
customer-0403,2026-04-02T22:54:00.000Z,403.06,GBP,email,ext-000402
customer-0404,2026-04-02T23:01:00.000Z,404.07,UAH,pos,
customer-0405,2026-04-02T23:08:00.000Z,405.08,USD,web,
customer-0406,2026-04-02T23:15:00.000Z,406.09,EUR,mobile,ext-000405
customer-0407,2026-04-02T23:22:00.000Z,407.10,GBP,email,
customer-0408,2026-04-02T23:29:00.000Z,408.11,UAH,pos,
customer-0409,2026-04-02T23:36:00.000Z,409.12,USD,web,ext-000408
customer-0410,2026-04-02T23:43:00.000Z,410.13,EUR,mobile,
customer-0411,2026-04-02T23:50:00.000Z,411.14,GBP,email,
customer-0412,2026-04-02T23:57:00.000Z,412.15,UAH,pos,ext-000411
customer-0413,2026-04-03T00:04:00.000Z,413.16,USD,web,
customer-0414,2026-04-03T00:11:00.000Z,414.17,EUR,mobile,
customer-0415,2026-04-03T00:18:00.000Z,415.18,GBP,email,ext-000414
customer-0416,2026-04-03T00:25:00.000Z,416.19,UAH,pos,
customer-0417,2026-04-03T00:32:00.000Z,417.20,USD,web,
customer-0418,2026-04-03T00:39:00.000Z,418.21,EUR,mobile,ext-000417
customer-0419,2026-04-03T00:46:00.000Z,419.22,GBP,email,
customer-0420,2026-04-03T00:53:00.000Z,420.23,UAH,pos,
customer-0421,2026-04-03T01:00:00.000Z,421.24,USD,web,ext-000420
customer-0422,2026-04-03T01:07:00.000Z,422.25,EUR,mobile,
customer-0423,2026-04-03T01:14:00.000Z,423.26,GBP,email,
customer-0424,2026-04-03T01:21:00.000Z,424.27,UAH,pos,ext-000423
customer-0425,2026-04-03T01:28:00.000Z,425.28,USD,web,
customer-0426,2026-04-03T01:35:00.000Z,426.29,EUR,mobile,
customer-0427,2026-04-03T01:42:00.000Z,427.30,GBP,email,ext-000426
customer-0428,2026-04-03T01:49:00.000Z,428.31,UAH,pos,
customer-0429,2026-04-03T01:56:00.000Z,429.32,USD,web,
customer-0430,2026-04-03T02:03:00.000Z,430.33,EUR,mobile,ext-000429
customer-0431,2026-04-03T02:10:00.000Z,431.34,GBP,email,
customer-0432,2026-04-03T02:17:00.000Z,432.35,UAH,pos,
customer-0433,2026-04-03T02:24:00.000Z,433.36,USD,web,ext-000432
customer-0434,2026-04-03T02:31:00.000Z,434.37,EUR,mobile,
customer-0435,2026-04-03T02:38:00.000Z,435.38,GBP,email,
customer-0436,2026-04-03T02:45:00.000Z,436.39,UAH,pos,ext-000435
customer-0437,2026-04-03T02:52:00.000Z,437.40,USD,web,
customer-0438,2026-04-03T02:59:00.000Z,438.41,EUR,mobile,
customer-0439,2026-04-03T03:06:00.000Z,439.42,GBP,email,ext-000438
customer-0440,2026-04-03T03:13:00.000Z,440.43,UAH,pos,
customer-0441,2026-04-03T03:20:00.000Z,441.44,USD,web,
customer-0442,2026-04-03T03:27:00.000Z,442.45,EUR,mobile,ext-000441
customer-0443,2026-04-03T03:34:00.000Z,443.46,GBP,email,
customer-0444,2026-04-03T03:41:00.000Z,444.47,UAH,pos,
customer-0445,2026-04-03T03:48:00.000Z,445.48,USD,web,ext-000444
customer-0446,2026-04-03T03:55:00.000Z,446.49,EUR,mobile,
customer-0447,2026-04-03T04:02:00.000Z,447.50,GBP,email,
customer-0448,2026-04-03T04:09:00.000Z,448.51,UAH,pos,ext-000447
customer-0449,2026-04-03T04:16:00.000Z,449.52,USD,web,
customer-0450,2026-04-03T04:23:00.000Z,450.53,EUR,mobile,
customer-0451,2026-04-03T04:30:00.000Z,451.54,GBP,email,ext-000450
customer-0452,2026-04-03T04:37:00.000Z,452.55,UAH,pos,
customer-0453,2026-04-03T04:44:00.000Z,453.56,USD,web,
customer-0454,2026-04-03T04:51:00.000Z,454.57,EUR,mobile,ext-000453
customer-0455,2026-04-03T04:58:00.000Z,455.58,GBP,email,
customer-0456,2026-04-03T05:05:00.000Z,456.59,UAH,pos,
customer-0457,2026-04-03T05:12:00.000Z,457.60,USD,web,ext-000456
customer-0458,2026-04-03T05:19:00.000Z,458.61,EUR,mobile,
customer-0459,2026-04-03T05:26:00.000Z,459.62,GBP,email,
customer-0460,2026-04-03T05:33:00.000Z,460.63,UAH,pos,ext-000459
customer-0461,2026-04-03T05:40:00.000Z,461.64,USD,web,
customer-0462,2026-04-03T05:47:00.000Z,462.65,EUR,mobile,
customer-0463,2026-04-03T05:54:00.000Z,463.66,GBP,email,ext-000462
customer-0464,2026-04-03T06:01:00.000Z,464.67,UAH,pos,
customer-0465,2026-04-03T06:08:00.000Z,465.68,USD,web,
customer-0466,2026-04-03T06:15:00.000Z,466.69,EUR,mobile,ext-000465
customer-0467,2026-04-03T06:22:00.000Z,467.70,GBP,email,
customer-0468,2026-04-03T06:29:00.000Z,468.71,UAH,pos,
customer-0469,2026-04-03T06:36:00.000Z,469.72,USD,web,ext-000468
customer-0470,2026-04-03T06:43:00.000Z,470.73,EUR,mobile,
customer-0471,2026-04-03T06:50:00.000Z,471.74,GBP,email,
customer-0472,2026-04-03T06:57:00.000Z,472.75,UAH,pos,ext-000471
customer-0473,2026-04-03T07:04:00.000Z,473.76,USD,web,
customer-0474,2026-04-03T07:11:00.000Z,474.77,EUR,mobile,
customer-0475,2026-04-03T07:18:00.000Z,475.78,GBP,email,ext-000474
customer-0476,2026-04-03T07:25:00.000Z,476.79,UAH,pos,
customer-0477,2026-04-03T07:32:00.000Z,477.80,USD,web,
customer-0478,2026-04-03T07:39:00.000Z,478.81,EUR,mobile,ext-000477
customer-0479,2026-04-03T07:46:00.000Z,479.82,GBP,email,
customer-0480,2026-04-03T07:53:00.000Z,480.83,UAH,pos,
customer-0481,2026-04-03T08:00:00.000Z,481.84,USD,web,ext-000480
customer-0482,2026-04-03T08:07:00.000Z,482.85,EUR,mobile,
customer-0483,2026-04-03T08:14:00.000Z,483.86,GBP,email,
customer-0484,2026-04-03T08:21:00.000Z,484.87,UAH,pos,ext-000483
customer-0485,2026-04-03T08:28:00.000Z,485.88,USD,web,
customer-0486,2026-04-03T08:35:00.000Z,486.89,EUR,mobile,
customer-0487,2026-04-03T08:42:00.000Z,487.90,GBP,email,ext-000486
customer-0488,2026-04-03T08:49:00.000Z,488.91,UAH,pos,
customer-0489,2026-04-03T08:56:00.000Z,489.92,USD,web,
customer-0490,2026-04-03T09:03:00.000Z,490.93,EUR,mobile,ext-000489
customer-0491,2026-04-03T09:10:00.000Z,491.94,GBP,email,
customer-0492,2026-04-03T09:17:00.000Z,492.95,UAH,pos,
customer-0493,2026-04-03T09:24:00.000Z,493.96,USD,web,ext-000492
customer-0494,2026-04-03T09:31:00.000Z,494.97,EUR,mobile,
customer-0495,2026-04-03T09:38:00.000Z,495.98,GBP,email,
customer-0496,2026-04-03T09:45:00.000Z,496.00,UAH,pos,ext-000495
customer-0497,2026-04-03T09:52:00.000Z,497.01,USD,web,
customer-0498,2026-04-03T09:59:00.000Z,498.02,EUR,mobile,
customer-0499,2026-04-03T10:06:00.000Z,499.03,GBP,email,ext-000498
customer-0500,2026-04-03T10:13:00.000Z,500.04,UAH,pos,
customer-0501,2026-04-03T10:20:00.000Z,1.05,USD,web,
customer-0502,2026-04-03T10:27:00.000Z,2.06,EUR,mobile,ext-000501
customer-0503,2026-04-03T10:34:00.000Z,3.07,GBP,email,
customer-0504,2026-04-03T10:41:00.000Z,4.08,UAH,pos,
customer-0505,2026-04-03T10:48:00.000Z,5.09,USD,web,ext-000504
customer-0506,2026-04-03T10:55:00.000Z,6.10,EUR,mobile,
customer-0507,2026-04-03T11:02:00.000Z,7.11,GBP,email,
customer-0508,2026-04-03T11:09:00.000Z,8.12,UAH,pos,ext-000507
customer-0509,2026-04-03T11:16:00.000Z,9.13,USD,web,
customer-0510,2026-04-03T11:23:00.000Z,10.14,EUR,mobile,
customer-0511,2026-04-03T11:30:00.000Z,11.15,GBP,email,ext-000510
customer-0512,2026-04-03T11:37:00.000Z,12.16,UAH,pos,
customer-0513,2026-04-03T11:44:00.000Z,13.17,USD,web,
customer-0514,2026-04-03T11:51:00.000Z,14.18,EUR,mobile,ext-000513
customer-0515,2026-04-03T11:58:00.000Z,15.19,GBP,email,
customer-0516,2026-04-03T12:05:00.000Z,16.20,UAH,pos,
customer-0517,2026-04-03T12:12:00.000Z,17.21,USD,web,ext-000516
customer-0518,2026-04-03T12:19:00.000Z,18.22,EUR,mobile,
customer-0519,2026-04-03T12:26:00.000Z,19.23,GBP,email,
customer-0520,2026-04-03T12:33:00.000Z,20.24,UAH,pos,ext-000519
customer-0521,2026-04-03T12:40:00.000Z,21.25,USD,web,
customer-0522,2026-04-03T12:47:00.000Z,22.26,EUR,mobile,
customer-0523,2026-04-03T12:54:00.000Z,23.27,GBP,email,ext-000522
customer-0524,2026-04-03T13:01:00.000Z,24.28,UAH,pos,
customer-0525,2026-04-03T13:08:00.000Z,25.29,USD,web,
customer-0526,2026-04-03T13:15:00.000Z,26.30,EUR,mobile,ext-000525
customer-0527,2026-04-03T13:22:00.000Z,27.31,GBP,email,
customer-0528,2026-04-03T13:29:00.000Z,28.32,UAH,pos,
customer-0529,2026-04-03T13:36:00.000Z,29.33,USD,web,ext-000528
customer-0530,2026-04-03T13:43:00.000Z,30.34,EUR,mobile,
customer-0531,2026-04-03T13:50:00.000Z,31.35,GBP,email,
customer-0532,2026-04-03T13:57:00.000Z,32.36,UAH,pos,ext-000531
customer-0533,2026-04-03T14:04:00.000Z,33.37,USD,web,
customer-0534,2026-04-03T14:11:00.000Z,34.38,EUR,mobile,
customer-0535,2026-04-03T14:18:00.000Z,35.39,GBP,email,ext-000534
customer-0536,2026-04-03T14:25:00.000Z,36.40,UAH,pos,
customer-0537,2026-04-03T14:32:00.000Z,37.41,USD,web,
customer-0538,2026-04-03T14:39:00.000Z,38.42,EUR,mobile,ext-000537
customer-0539,2026-04-03T14:46:00.000Z,39.43,GBP,email,
customer-0540,2026-04-03T14:53:00.000Z,40.44,UAH,pos,
customer-0541,2026-04-03T15:00:00.000Z,41.45,USD,web,ext-000540
customer-0542,2026-04-03T15:07:00.000Z,42.46,EUR,mobile,
customer-0543,2026-04-03T15:14:00.000Z,43.47,GBP,email,
customer-0544,2026-04-03T15:21:00.000Z,44.48,UAH,pos,ext-000543
customer-0545,2026-04-03T15:28:00.000Z,45.49,USD,web,
customer-0546,2026-04-03T15:35:00.000Z,46.50,EUR,mobile,
customer-0547,2026-04-03T15:42:00.000Z,47.51,GBP,email,ext-000546
customer-0548,2026-04-03T15:49:00.000Z,48.52,UAH,pos,
customer-0549,2026-04-03T15:56:00.000Z,49.53,USD,web,
customer-0550,2026-04-03T16:03:00.000Z,50.54,EUR,mobile,ext-000549
customer-0551,2026-04-03T16:10:00.000Z,51.55,GBP,email,
customer-0552,2026-04-03T16:17:00.000Z,52.56,UAH,pos,
customer-0553,2026-04-03T16:24:00.000Z,53.57,USD,web,ext-000552
customer-0554,2026-04-03T16:31:00.000Z,54.58,EUR,mobile,
customer-0555,2026-04-03T16:38:00.000Z,55.59,GBP,email,
customer-0556,2026-04-03T16:45:00.000Z,56.60,UAH,pos,ext-000555
customer-0557,2026-04-03T16:52:00.000Z,57.61,USD,web,
customer-0558,2026-04-03T16:59:00.000Z,58.62,EUR,mobile,
customer-0559,2026-04-03T17:06:00.000Z,59.63,GBP,email,ext-000558
customer-0560,2026-04-03T17:13:00.000Z,60.64,UAH,pos,
customer-0561,2026-04-03T17:20:00.000Z,61.65,USD,web,
customer-0562,2026-04-03T17:27:00.000Z,62.66,EUR,mobile,ext-000561
customer-0563,2026-04-03T17:34:00.000Z,63.67,GBP,email,
customer-0564,2026-04-03T17:41:00.000Z,64.68,UAH,pos,
customer-0565,2026-04-03T17:48:00.000Z,65.69,USD,web,ext-000564
customer-0566,2026-04-03T17:55:00.000Z,66.70,EUR,mobile,
customer-0567,2026-04-03T18:02:00.000Z,67.71,GBP,email,
customer-0568,2026-04-03T18:09:00.000Z,68.72,UAH,pos,ext-000567
customer-0569,2026-04-03T18:16:00.000Z,69.73,USD,web,
customer-0570,2026-04-03T18:23:00.000Z,70.74,EUR,mobile,
customer-0571,2026-04-03T18:30:00.000Z,71.75,GBP,email,ext-000570
customer-0572,2026-04-03T18:37:00.000Z,72.76,UAH,pos,
customer-0573,2026-04-03T18:44:00.000Z,73.77,USD,web,
customer-0574,2026-04-03T18:51:00.000Z,74.78,EUR,mobile,ext-000573
customer-0575,2026-04-03T18:58:00.000Z,75.79,GBP,email,
customer-0576,2026-04-03T19:05:00.000Z,76.80,UAH,pos,
customer-0577,2026-04-03T19:12:00.000Z,77.81,USD,web,ext-000576
customer-0578,2026-04-03T19:19:00.000Z,78.82,EUR,mobile,
customer-0579,2026-04-03T19:26:00.000Z,79.83,GBP,email,
customer-0580,2026-04-03T19:33:00.000Z,80.84,UAH,pos,ext-000579
customer-0581,2026-04-03T19:40:00.000Z,81.85,USD,web,
customer-0582,2026-04-03T19:47:00.000Z,82.86,EUR,mobile,
customer-0583,2026-04-03T19:54:00.000Z,83.87,GBP,email,ext-000582
customer-0584,2026-04-03T20:01:00.000Z,84.88,UAH,pos,
customer-0585,2026-04-03T20:08:00.000Z,85.89,USD,web,
customer-0586,2026-04-03T20:15:00.000Z,86.90,EUR,mobile,ext-000585
customer-0587,2026-04-03T20:22:00.000Z,87.91,GBP,email,
customer-0588,2026-04-03T20:29:00.000Z,88.92,UAH,pos,
customer-0589,2026-04-03T20:36:00.000Z,89.93,USD,web,ext-000588
customer-0590,2026-04-03T20:43:00.000Z,90.94,EUR,mobile,
customer-0591,2026-04-03T20:50:00.000Z,91.95,GBP,email,
customer-0592,2026-04-03T20:57:00.000Z,92.96,UAH,pos,ext-000591
customer-0593,2026-04-03T21:04:00.000Z,93.97,USD,web,
customer-0594,2026-04-03T21:11:00.000Z,94.98,EUR,mobile,
customer-0595,2026-04-03T21:18:00.000Z,95.00,GBP,email,ext-000594
customer-0596,2026-04-03T21:25:00.000Z,96.01,UAH,pos,
customer-0597,2026-04-03T21:32:00.000Z,97.02,USD,web,
customer-0598,2026-04-03T21:39:00.000Z,98.03,EUR,mobile,ext-000597
customer-0599,2026-04-03T21:46:00.000Z,99.04,GBP,email,
customer-0600,2026-04-03T21:53:00.000Z,100.05,UAH,pos,
customer-0601,2026-04-03T22:00:00.000Z,101.06,USD,web,ext-000600
customer-0602,2026-04-03T22:07:00.000Z,102.07,EUR,mobile,
customer-0603,2026-04-03T22:14:00.000Z,103.08,GBP,email,
customer-0604,2026-04-03T22:21:00.000Z,104.09,UAH,pos,ext-000603
customer-0605,2026-04-03T22:28:00.000Z,105.10,USD,web,
customer-0606,2026-04-03T22:35:00.000Z,106.11,EUR,mobile,
customer-0607,2026-04-03T22:42:00.000Z,107.12,GBP,email,ext-000606
customer-0608,2026-04-03T22:49:00.000Z,108.13,UAH,pos,
customer-0609,2026-04-03T22:56:00.000Z,109.14,USD,web,
customer-0610,2026-04-03T23:03:00.000Z,110.15,EUR,mobile,ext-000609
customer-0611,2026-04-03T23:10:00.000Z,111.16,GBP,email,
customer-0612,2026-04-03T23:17:00.000Z,112.17,UAH,pos,
customer-0613,2026-04-03T23:24:00.000Z,113.18,USD,web,ext-000612
customer-0614,2026-04-03T23:31:00.000Z,114.19,EUR,mobile,
customer-0615,2026-04-03T23:38:00.000Z,115.20,GBP,email,
customer-0616,2026-04-03T23:45:00.000Z,116.21,UAH,pos,ext-000615
customer-0617,2026-04-03T23:52:00.000Z,117.22,USD,web,
customer-0618,2026-04-03T23:59:00.000Z,118.23,EUR,mobile,
customer-0619,2026-04-04T00:06:00.000Z,119.24,GBP,email,ext-000618
customer-0620,2026-04-04T00:13:00.000Z,120.25,UAH,pos,
customer-0621,2026-04-04T00:20:00.000Z,121.26,USD,web,
customer-0622,2026-04-04T00:27:00.000Z,122.27,EUR,mobile,ext-000621
customer-0623,2026-04-04T00:34:00.000Z,123.28,GBP,email,
customer-0624,2026-04-04T00:41:00.000Z,124.29,UAH,pos,
customer-0625,2026-04-04T00:48:00.000Z,125.30,USD,web,ext-000624
customer-0626,2026-04-04T00:55:00.000Z,126.31,EUR,mobile,
customer-0627,2026-04-04T01:02:00.000Z,127.32,GBP,email,
customer-0628,2026-04-04T01:09:00.000Z,128.33,UAH,pos,ext-000627
customer-0629,2026-04-04T01:16:00.000Z,129.34,USD,web,
customer-0630,2026-04-04T01:23:00.000Z,130.35,EUR,mobile,
customer-0631,2026-04-04T01:30:00.000Z,131.36,GBP,email,ext-000630
customer-0632,2026-04-04T01:37:00.000Z,132.37,UAH,pos,
customer-0633,2026-04-04T01:44:00.000Z,133.38,USD,web,
customer-0634,2026-04-04T01:51:00.000Z,134.39,EUR,mobile,ext-000633
customer-0635,2026-04-04T01:58:00.000Z,135.40,GBP,email,
customer-0636,2026-04-04T02:05:00.000Z,136.41,UAH,pos,
customer-0637,2026-04-04T02:12:00.000Z,137.42,USD,web,ext-000636
customer-0638,2026-04-04T02:19:00.000Z,138.43,EUR,mobile,
customer-0639,2026-04-04T02:26:00.000Z,139.44,GBP,email,
customer-0640,2026-04-04T02:33:00.000Z,140.45,UAH,pos,ext-000639
customer-0641,2026-04-04T02:40:00.000Z,141.46,USD,web,
customer-0642,2026-04-04T02:47:00.000Z,142.47,EUR,mobile,
customer-0643,2026-04-04T02:54:00.000Z,143.48,GBP,email,ext-000642
customer-0644,2026-04-04T03:01:00.000Z,144.49,UAH,pos,
customer-0645,2026-04-04T03:08:00.000Z,145.50,USD,web,
customer-0646,2026-04-04T03:15:00.000Z,146.51,EUR,mobile,ext-000645
customer-0647,2026-04-04T03:22:00.000Z,147.52,GBP,email,
customer-0648,2026-04-04T03:29:00.000Z,148.53,UAH,pos,
customer-0649,2026-04-04T03:36:00.000Z,149.54,USD,web,ext-000648
customer-0650,2026-04-04T03:43:00.000Z,150.55,EUR,mobile,
customer-0651,2026-04-04T03:50:00.000Z,151.56,GBP,email,
customer-0652,2026-04-04T03:57:00.000Z,152.57,UAH,pos,ext-000651
customer-0653,2026-04-04T04:04:00.000Z,153.58,USD,web,
customer-0654,2026-04-04T04:11:00.000Z,154.59,EUR,mobile,
customer-0655,2026-04-04T04:18:00.000Z,155.60,GBP,email,ext-000654
customer-0656,2026-04-04T04:25:00.000Z,156.61,UAH,pos,
customer-0657,2026-04-04T04:32:00.000Z,157.62,USD,web,
customer-0658,2026-04-04T04:39:00.000Z,158.63,EUR,mobile,ext-000657
customer-0659,2026-04-04T04:46:00.000Z,159.64,GBP,email,
customer-0660,2026-04-04T04:53:00.000Z,160.65,UAH,pos,
customer-0661,2026-04-04T05:00:00.000Z,161.66,USD,web,ext-000660
customer-0662,2026-04-04T05:07:00.000Z,162.67,EUR,mobile,
customer-0663,2026-04-04T05:14:00.000Z,163.68,GBP,email,
customer-0664,2026-04-04T05:21:00.000Z,164.69,UAH,pos,ext-000663
customer-0665,2026-04-04T05:28:00.000Z,165.70,USD,web,
customer-0666,2026-04-04T05:35:00.000Z,166.71,EUR,mobile,
customer-0667,2026-04-04T05:42:00.000Z,167.72,GBP,email,ext-000666
customer-0668,2026-04-04T05:49:00.000Z,168.73,UAH,pos,
customer-0669,2026-04-04T05:56:00.000Z,169.74,USD,web,
customer-0670,2026-04-04T06:03:00.000Z,170.75,EUR,mobile,ext-000669
customer-0671,2026-04-04T06:10:00.000Z,171.76,GBP,email,
customer-0672,2026-04-04T06:17:00.000Z,172.77,UAH,pos,
customer-0673,2026-04-04T06:24:00.000Z,173.78,USD,web,ext-000672
customer-0674,2026-04-04T06:31:00.000Z,174.79,EUR,mobile,
customer-0675,2026-04-04T06:38:00.000Z,175.80,GBP,email,
customer-0676,2026-04-04T06:45:00.000Z,176.81,UAH,pos,ext-000675
customer-0677,2026-04-04T06:52:00.000Z,177.82,USD,web,
customer-0678,2026-04-04T06:59:00.000Z,178.83,EUR,mobile,
customer-0679,2026-04-04T07:06:00.000Z,179.84,GBP,email,ext-000678
customer-0680,2026-04-04T07:13:00.000Z,180.85,UAH,pos,
customer-0681,2026-04-04T07:20:00.000Z,181.86,USD,web,
customer-0682,2026-04-04T07:27:00.000Z,182.87,EUR,mobile,ext-000681
customer-0683,2026-04-04T07:34:00.000Z,183.88,GBP,email,
customer-0684,2026-04-04T07:41:00.000Z,184.89,UAH,pos,
customer-0685,2026-04-04T07:48:00.000Z,185.90,USD,web,ext-000684
customer-0686,2026-04-04T07:55:00.000Z,186.91,EUR,mobile,
customer-0687,2026-04-04T08:02:00.000Z,187.92,GBP,email,
customer-0688,2026-04-04T08:09:00.000Z,188.93,UAH,pos,ext-000687
customer-0689,2026-04-04T08:16:00.000Z,189.94,USD,web,
customer-0690,2026-04-04T08:23:00.000Z,190.95,EUR,mobile,
customer-0691,2026-04-04T08:30:00.000Z,191.96,GBP,email,ext-000690
customer-0692,2026-04-04T08:37:00.000Z,192.97,UAH,pos,
customer-0693,2026-04-04T08:44:00.000Z,193.98,USD,web,
customer-0694,2026-04-04T08:51:00.000Z,194.00,EUR,mobile,ext-000693
customer-0695,2026-04-04T08:58:00.000Z,195.01,GBP,email,
customer-0696,2026-04-04T09:05:00.000Z,196.02,UAH,pos,
customer-0697,2026-04-04T09:12:00.000Z,197.03,USD,web,ext-000696
customer-0698,2026-04-04T09:19:00.000Z,198.04,EUR,mobile,
customer-0699,2026-04-04T09:26:00.000Z,199.05,GBP,email,
customer-0700,2026-04-04T09:33:00.000Z,200.06,UAH,pos,ext-000699
customer-0701,2026-04-04T09:40:00.000Z,201.07,USD,web,
customer-0702,2026-04-04T09:47:00.000Z,202.08,EUR,mobile,
customer-0703,2026-04-04T09:54:00.000Z,203.09,GBP,email,ext-000702
customer-0704,2026-04-04T10:01:00.000Z,204.10,UAH,pos,
customer-0705,2026-04-04T10:08:00.000Z,205.11,USD,web,
customer-0706,2026-04-04T10:15:00.000Z,206.12,EUR,mobile,ext-000705
customer-0707,2026-04-04T10:22:00.000Z,207.13,GBP,email,
customer-0708,2026-04-04T10:29:00.000Z,208.14,UAH,pos,
customer-0709,2026-04-04T10:36:00.000Z,209.15,USD,web,ext-000708
customer-0710,2026-04-04T10:43:00.000Z,210.16,EUR,mobile,
customer-0711,2026-04-04T10:50:00.000Z,211.17,GBP,email,
customer-0712,2026-04-04T10:57:00.000Z,212.18,UAH,pos,ext-000711
customer-0713,2026-04-04T11:04:00.000Z,213.19,USD,web,
customer-0714,2026-04-04T11:11:00.000Z,214.20,EUR,mobile,
customer-0715,2026-04-04T11:18:00.000Z,215.21,GBP,email,ext-000714
customer-0716,2026-04-04T11:25:00.000Z,216.22,UAH,pos,
customer-0717,2026-04-04T11:32:00.000Z,217.23,USD,web,
customer-0718,2026-04-04T11:39:00.000Z,218.24,EUR,mobile,ext-000717
customer-0719,2026-04-04T11:46:00.000Z,219.25,GBP,email,
customer-0720,2026-04-04T11:53:00.000Z,220.26,UAH,pos,
customer-0721,2026-04-04T12:00:00.000Z,221.27,USD,web,ext-000720
customer-0722,2026-04-04T12:07:00.000Z,222.28,EUR,mobile,
customer-0723,2026-04-04T12:14:00.000Z,223.29,GBP,email,
customer-0724,2026-04-04T12:21:00.000Z,224.30,UAH,pos,ext-000723
customer-0725,2026-04-04T12:28:00.000Z,225.31,USD,web,
customer-0726,2026-04-04T12:35:00.000Z,226.32,EUR,mobile,
customer-0727,2026-04-04T12:42:00.000Z,227.33,GBP,email,ext-000726
customer-0728,2026-04-04T12:49:00.000Z,228.34,UAH,pos,
customer-0729,2026-04-04T12:56:00.000Z,229.35,USD,web,
customer-0730,2026-04-04T13:03:00.000Z,230.36,EUR,mobile,ext-000729
customer-0731,2026-04-04T13:10:00.000Z,231.37,GBP,email,
customer-0732,2026-04-04T13:17:00.000Z,232.38,UAH,pos,
customer-0733,2026-04-04T13:24:00.000Z,233.39,USD,web,ext-000732
customer-0734,2026-04-04T13:31:00.000Z,234.40,EUR,mobile,
customer-0735,2026-04-04T13:38:00.000Z,235.41,GBP,email,
customer-0736,2026-04-04T13:45:00.000Z,236.42,UAH,pos,ext-000735
customer-0737,2026-04-04T13:52:00.000Z,237.43,USD,web,
customer-0738,2026-04-04T13:59:00.000Z,238.44,EUR,mobile,
customer-0739,2026-04-04T14:06:00.000Z,239.45,GBP,email,ext-000738
customer-0740,2026-04-04T14:13:00.000Z,240.46,UAH,pos,
customer-0741,2026-04-04T14:20:00.000Z,241.47,USD,web,
customer-0742,2026-04-04T14:27:00.000Z,242.48,EUR,mobile,ext-000741
customer-0743,2026-04-04T14:34:00.000Z,243.49,GBP,email,
customer-0744,2026-04-04T14:41:00.000Z,244.50,UAH,pos,
customer-0745,2026-04-04T14:48:00.000Z,245.51,USD,web,ext-000744
customer-0746,2026-04-04T14:55:00.000Z,246.52,EUR,mobile,
customer-0747,2026-04-04T15:02:00.000Z,247.53,GBP,email,
customer-0748,2026-04-04T15:09:00.000Z,248.54,UAH,pos,ext-000747
customer-0749,2026-04-04T15:16:00.000Z,249.55,USD,web,
customer-0750,2026-04-04T15:23:00.000Z,250.56,EUR,mobile,
customer-0751,2026-04-04T15:30:00.000Z,251.57,GBP,email,ext-000750
customer-0752,2026-04-04T15:37:00.000Z,252.58,UAH,pos,
customer-0753,2026-04-04T15:44:00.000Z,253.59,USD,web,
customer-0754,2026-04-04T15:51:00.000Z,254.60,EUR,mobile,ext-000753
customer-0755,2026-04-04T15:58:00.000Z,255.61,GBP,email,
customer-0756,2026-04-04T16:05:00.000Z,256.62,UAH,pos,
customer-0757,2026-04-04T16:12:00.000Z,257.63,USD,web,ext-000756
customer-0758,2026-04-04T16:19:00.000Z,258.64,EUR,mobile,
customer-0759,2026-04-04T16:26:00.000Z,259.65,GBP,email,
